 TIME                                   ,TotElec_30                              ,P_from_grid                             ,P_to_grid                               ,label                                   ,active_load_kW,P_from_grid_kW,P_to_grid_kW,PF,apparent_power,reactive_power
7.94E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7408,33.7408,0,0.9,37.48977446,16.34141383
7.94E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.741,33.741,0,0.9,37.48998551,16.34150583
7.94E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7412,33.7412,0,0.9,37.49020122,16.34159985
7.94E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7414,33.7414,0,0.9,37.49042134,16.3416958
7.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7416,33.7416,0,0.9,37.49064634,16.34179387
7.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7418,33.7418,0,0.9,37.49087666,16.34189427
7.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.742,33.742,0,0.9,37.49111274,16.34199717
7.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7422,33.7422,0,0.9,37.49135457,16.34210258
7.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7424,33.7188,0,0.9,37.4916017,16.3422103
7.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7427,33.7013,0,0.9,37.49185344,16.34232003
7.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7429,33.6937,0,0.9,37.49210891,16.34243139
7.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7431,33.6978,0,0.9,37.49236744,16.34254408
7.95E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.7434,33.7138,0,0.9,37.49262861,16.34265792
7.95E+03,1.63E+05,1.63E+05,0.00E+00,0.00E+00,45.2636,45.2242,0,0.9,50.2928922,21.92216347
7.95E+03,1.91E+05,1.91E+05,0.00E+00,0.00E+00,53.0644,52.9805,0,0.9,58.96040503,25.70024472
7.95E+03,3.89E+05,3.88E+05,0.00E+00,0.00E+00,108.0083,107.9037,0,0.9,120.0091979,52.31079659
7.95E+03,3.89E+05,3.89E+05,0.00E+00,0.00E+00,108.1762,108.0835,0,0.9,120.1958226,52.39214441
7.95E+03,1.01E+06,8.33E+05,0.00E+00,0.00E+00,281.1048,231.2667,0,0.9,312.3386131,136.1452451
7.95E+03,1.02E+06,6.95E+05,0.00E+00,0.00E+00,283.0729,193.1855,0,0.9,314.5254346,137.0984584
7.95E+03,1.14E+06,8.72E+05,0.00E+00,0.00E+00,315.7605,242.1378,0,0.9,350.8450082,152.9297936
7.95E+03,1.15E+06,8.44E+05,0.00E+00,0.00E+00,319.1119,234.3214,0,0.9,354.5687798,154.552948
7.95E+03,1.17E+06,8.43E+05,0.00E+00,0.00E+00,326.1795,234.0367,0,0.9,362.4216403,157.9759305
7.95E+03,1.18E+06,7.81E+05,0.00E+00,0.00E+00,327.9357,217.0619,0,0.9,364.373055,158.8265325
7.95E+03,1.18E+06,6.40E+05,0.00E+00,0.00E+00,328.9947,177.8089,0,0.9,365.5496892,159.3394154
7.96E+03,1.19E+06,6.34E+05,0.00E+00,0.00E+00,330.5906,176.1888,0,0.9,367.3228417,160.1123147
7.96E+03,1.16E+06,7.35E+05,0.00E+00,0.00E+00,323.4534,204.2809,0,0.9,359.3926319,156.6556163
7.96E+03,1.17E+06,6.27E+05,0.00E+00,0.00E+00,324.2458,174.059,0,0.9,360.2731534,157.0394268
7.96E+03,1.17E+06,5.33E+05,0.00E+00,0.00E+00,324.8199,148.1443,0,0.9,360.9110205,157.3174666
7.96E+03,1.17E+06,4.62E+05,0.00E+00,0.00E+00,326.3436,128.3833,0,0.9,362.6039503,158.0553976
7.96E+03,1.20E+06,4.61E+05,0.00E+00,0.00E+00,334.0729,128.0929,0,0.9,371.1921521,161.798908
7.96E+03,1.21E+06,4.36E+05,0.00E+00,0.00E+00,336.2524,121.1093,0,0.9,373.6138178,162.8544876
7.96E+03,1.21E+06,4.01E+05,0.00E+00,0.00E+00,336.6918,111.5098,0,0.9,374.1020413,163.0672993
7.96E+03,1.22E+06,5.05E+05,0.00E+00,0.00E+00,337.6924,140.1618,0,0.9,375.2137577,163.5518852
7.96E+03,1.21E+06,7.87E+05,0.00E+00,0.00E+00,335.5273,218.6626,0,0.9,372.8081639,162.5033112
7.96E+03,1.21E+06,9.45E+05,0.00E+00,0.00E+00,335.0285,262.4572,0,0.9,372.2538842,162.2617062
7.96E+03,1.19E+06,9.99E+05,0.00E+00,0.00E+00,329.4368,277.6311,0,0.9,366.0408363,159.5535014
7.96E+03,1.18E+06,1.07E+06,0.00E+00,0.00E+00,328.9053,297.6832,0,0.9,365.4503422,159.296111
7.96E+03,1.10E+06,1.03E+06,0.00E+00,0.00E+00,304.7741,286.5923,0,0.9,338.6378796,147.6088295
7.96E+03,1.09E+06,1.05E+06,0.00E+00,0.00E+00,303.1244,291.7244,0,0.9,336.8048619,146.8098357
7.96E+03,8.57E+05,8.16E+05,0.00E+00,0.00E+00,237.981,226.581,0,0.9,264.4233806,115.2594794
7.96E+03,8.51E+05,8.10E+05,0.00E+00,0.00E+00,236.4329,225.0329,0,0.9,262.7032253,114.5096811
7.96E+03,4.72E+05,4.31E+05,0.00E+00,0.00E+00,131.0324,119.6324,0,0.9,145.5915453,63.4618833
7.96E+03,4.60E+05,4.26E+05,0.00E+00,0.00E+00,127.8631,118.3023,0,0.9,142.0701564,61.92694547
7.96E+03,2.88E+05,2.62E+05,0.00E+00,0.00E+00,79.8664,72.8243,0,0.9,88.74040487,38.68104571
7.97E+03,2.88E+05,2.74E+05,0.00E+00,0.00E+00,79.8698,76.0467,0,0.9,88.74421916,38.68270832
7.97E+03,1.53E+05,1.46E+05,0.00E+00,0.00E+00,42.4661,40.6937,0,0.9,47.18452668,20.56725835
7.97E+03,1.53E+05,1.50E+05,0.00E+00,0.00E+00,42.4667,41.7246,0,0.9,47.18520182,20.56755264
7.97E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.4673,32.9989,0,0.9,37.18588329,16.20895074
7.97E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.4679,32.9304,0,0.9,37.18657155,16.20925075
7.97E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.4685,33.0336,0,0.9,37.18726665,16.20955373
7.97E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4692,33.3091,0,0.9,37.18796814,16.2098595
7.97E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4698,33.3095,0,0.9,37.18867629,16.21016818
7.97E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.4705,33.0342,0,0.9,37.18939201,16.21048016
7.97E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.4711,32.8273,0,0.9,37.1901151,16.21079534
7.97E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.4718,32.6894,0,0.9,37.19084423,16.21111316
7.97E+03,1.21E+05,1.18E+05,0.00E+00,0.00E+00,33.4724,32.6895,0,0.9,37.19157898,16.21143343
7.97E+03,1.21E+05,1.18E+05,0.00E+00,0.00E+00,33.4731,32.8278,0,0.9,37.19231983,16.21175636
7.97E+03,1.21E+05,1.19E+05,0.00E+00,0.00E+00,33.4738,32.9838,0,0.9,37.19306636,16.21208177
7.97E+03,1.21E+05,1.19E+05,0.00E+00,0.00E+00,33.4744,33.1575,0,0.9,37.19381725,16.21240907
7.97E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.4751,33.2446,0,0.9,37.19457211,16.21273811
7.97E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.4758,33.2452,0,0.9,37.19533142,16.21306908
7.97E+03,1.62E+05,1.61E+05,0.00E+00,0.00E+00,44.9965,44.6444,0,0.9,49.99609521,21.79279266
7.97E+03,1.62E+05,1.60E+05,0.00E+00,0.00E+00,44.9972,44.4022,0,0.9,49.99686309,21.79312737
7.97E+03,3.69E+05,3.66E+05,0.00E+00,0.00E+00,102.4769,101.6043,0,0.9,113.8632326,49.63183245
7.98E+03,4.02E+05,3.97E+05,0.00E+00,0.00E+00,111.6209,110.3702,0,0.9,124.0232455,54.0604794
7.98E+03,9.43E+05,9.22E+05,0.00E+00,0.00E+00,262.0578,256.0191,0,0.9,291.1753,126.9203708
7.98E+03,9.95E+05,9.41E+05,0.00E+00,0.00E+00,276.4543,261.4472,0,0.9,307.1714052,133.8929114
7.98E+03,1.10E+06,1.00E+06,0.00E+00,0.00E+00,306.3753,277.9377,0,0.9,340.4169862,148.3843242
7.98E+03,1.12E+06,9.56E+05,0.00E+00,0.00E+00,309.8522,265.5168,0,0.9,344.2802107,150.0682647
7.98E+03,1.14E+06,9.09E+05,0.00E+00,0.00E+00,315.9189,252.5825,0,0.9,351.0209698,153.0064935
7.98E+03,1.15E+06,8.76E+05,0.00E+00,0.00E+00,319.0057,243.2469,0,0.9,354.4507726,154.5015098
7.98E+03,1.15E+06,8.59E+05,0.00E+00,0.00E+00,320.351,238.6502,0,0.9,355.9455499,155.1530681
7.98E+03,1.16E+06,8.63E+05,0.00E+00,0.00E+00,322.5843,239.8054,0,0.9,358.4270332,156.2347216
7.98E+03,1.14E+06,8.80E+05,0.00E+00,0.00E+00,315.7776,244.566,0,0.9,350.8639732,152.9380602
7.98E+03,1.13E+06,8.52E+05,0.00E+00,0.00E+00,313.4514,236.7883,0,0.9,348.2793535,151.8114506
7.98E+03,1.13E+06,7.70E+05,0.00E+00,0.00E+00,313.8114,213.8775,0,0.9,348.679363,151.9858107
7.98E+03,1.13E+06,7.38E+05,0.00E+00,0.00E+00,314.1406,204.9292,0,0.9,349.0451373,152.145248
7.98E+03,1.16E+06,7.49E+05,0.00E+00,0.00E+00,322.1855,208.0733,0,0.9,357.9838352,156.0415361
7.98E+03,1.17E+06,7.76E+05,0.00E+00,0.00E+00,323.8792,215.5499,0,0.9,359.8658071,156.8618686
7.98E+03,1.17E+06,8.59E+05,0.00E+00,0.00E+00,324.1091,238.4901,0,0.9,360.1212762,156.9732251
7.98E+03,1.17E+06,8.67E+05,0.00E+00,0.00E+00,324.7122,240.9188,0,0.9,360.7913037,157.2652832
7.98E+03,1.16E+06,8.34E+05,0.00E+00,0.00E+00,322.3839,231.618,0,0.9,358.2043639,156.1376623
7.98E+03,1.16E+06,9.04E+05,0.00E+00,0.00E+00,322.6272,251.2442,0,0.9,358.4746829,156.2554917
7.98E+03,1.14E+06,1.02E+06,0.00E+00,0.00E+00,316.6334,283.1713,0,0.9,351.8149183,153.3525676
7.99E+03,1.14E+06,1.07E+06,0.00E+00,0.00E+00,316.4175,298.3689,0,0.9,351.5750342,153.2480045
7.99E+03,1.05E+06,1.03E+06,0.00E+00,0.00E+00,292.6424,285.6756,0,0.9,325.1582677,141.733203
7.99E+03,1.05E+06,1.05E+06,0.00E+00,0.00E+00,291.5993,291.061,0,0.9,323.9992728,141.2280088
7.99E+03,8.18E+05,8.17E+05,0.00E+00,0.00E+00,227.307,226.8543,0,0.9,252.5633272,110.089802
7.99E+03,8.17E+05,8.15E+05,0.00E+00,0.00E+00,227.0121,226.3869,0,0.9,252.235677,109.9469826
7.99E+03,4.71E+05,4.69E+05,0.00E+00,0.00E+00,130.87,130.2444,0,0.9,145.4111417,63.38324721
7.99E+03,4.62E+05,4.61E+05,0.00E+00,0.00E+00,128.4413,127.9878,0,0.9,142.7125319,62.20695046
7.99E+03,2.90E+05,2.89E+05,0.00E+00,0.00E+00,80.4438,80.1623,0,0.9,89.3819732,38.96069886
7.99E+03,2.90E+05,2.89E+05,0.00E+00,0.00E+00,80.4464,80.3089,0,0.9,89.38484515,38.96195071
7.99E+03,1.53E+05,1.53E+05,0.00E+00,0.00E+00,42.6094,42.5015,0,0.9,47.343757,20.63666524
7.99E+03,1.53E+05,1.53E+05,0.00E+00,0.00E+00,42.6098,42.5317,0,0.9,47.34427332,20.6368903
7.99E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6103,33.55,0,0.9,37.34478759,16.27821552
7.99E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6108,33.5554,0,0.9,37.34530081,16.27843923
7.99E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6112,33.5509,0,0.9,37.34581487,16.2786633
7.99E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6117,33.5334,0,0.9,37.34633254,16.27888895
7.99E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6122,33.5457,0,0.9,37.34685386,16.27911619
7.99E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6126,33.577,0,0.9,37.34737621,16.27934387
7.99E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6131,33.5893,0,0.9,37.34789876,16.27957164
7.99E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6136,33.5858,0,0.9,37.3484225,16.27979994
7.99E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6141,33.5605,0,0.9,37.34894794,16.28002897
8.00E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6145,33.4915,0,0.9,37.34947516,16.28025878
8.00E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.615,33.3318,0,0.9,37.350004,16.2804893
8.00E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.6155,33.228,0,0.9,37.35053408,16.28072036
8.00E+03,1.21E+05,1.20E+05,0.00E+00,0.00E+00,33.616,33.2979,0,0.9,37.35106525,16.28095189
8.00E+03,1.21E+05,1.21E+05,0.00E+00,0.00E+00,33.6164,33.4844,0,0.9,37.35159759,16.28118393
8.00E+03,1.62E+05,1.62E+05,0.00E+00,0.00E+00,45.1376,45.0323,0,0.9,50.1528516,21.86112119
8.00E+03,1.63E+05,1.62E+05,0.00E+00,0.00E+00,45.1393,45.0459,0,0.9,50.15473028,21.86194008
8.00E+03,3.70E+05,3.70E+05,0.00E+00,0.00E+00,102.7602,102.6638,0,0.9,114.1779869,49.76903063
8.00E+03,3.70E+05,3.70E+05,0.00E+00,0.00E+00,102.7619,102.6477,0,0.9,114.1799345,49.76987959
8.00E+03,9.28E+05,8.96E+05,0.00E+00,0.00E+00,257.7701,248.9892,0,0.9,286.4112058,124.8437502
8.00E+03,9.70E+05,9.24E+05,0.00E+00,0.00E+00,269.4954,256.7463,0,0.9,299.4392882,130.5225597
8.00E+03,1.07E+06,1.05E+06,0.00E+00,0.00E+00,296.0766,291.9883,0,0.9,328.973953,143.3964216
8.00E+03,1.12E+06,9.70E+05,0.00E+00,0.00E+00,311.1068,269.4891,0,0.9,345.6742411,150.6759085
8.00E+03,1.13E+06,7.98E+05,0.00E+00,0.00E+00,313.6698,221.6351,0,0.9,348.521982,151.9172099
8.00E+03,1.15E+06,5.66E+05,0.00E+00,0.00E+00,319.6843,157.2614,0,0.9,355.2048198,154.8301914
8.00E+03,1.16E+06,4.40E+05,0.00E+00,0.00E+00,322.3737,122.2744,0,0.9,358.1930514,156.1327313
8.00E+03,1.15E+06,3.95E+05,0.00E+00,0.00E+00,319.1381,109.7305,0,0.9,354.5979335,154.5656558
8.00E+03,1.12E+06,4.06E+05,0.00E+00,0.00E+00,312.1477,112.7462,0,0.9,346.8307527,151.1800202
8.00E+03,1.12E+06,4.66E+05,0.00E+00,0.00E+00,312.2422,129.5116,0,0.9,346.9357803,151.2258006
8.00E+03,1.13E+06,5.73E+05,0.00E+00,0.00E+00,312.5967,159.2987,0,0.9,347.3296211,151.3974719
8.01E+03,1.13E+06,6.27E+05,0.00E+00,0.00E+00,314.3887,174.0718,0,0.9,349.3207942,152.2654041
8.01E+03,1.16E+06,6.99E+05,0.00E+00,0.00E+00,322.2096,194.0917,0,0.9,358.0107105,156.0532508
8.01E+03,1.17E+06,6.70E+05,0.00E+00,0.00E+00,324.7687,186.2158,0,0.9,360.8541106,157.2926601
8.01E+03,1.17E+06,4.92E+05,0.00E+00,0.00E+00,325.6228,136.6109,0,0.9,361.8031525,157.7063379
8.01E+03,1.18E+06,4.24E+05,0.00E+00,0.00E+00,327.3327,117.7063,0,0.9,363.7029989,158.5344617
8.01E+03,1.17E+06,4.14E+05,0.00E+00,0.00E+00,325.3182,114.8687,0,0.9,361.4646137,157.5587723
8.01E+03,1.18E+06,4.91E+05,0.00E+00,0.00E+00,326.8324,136.4111,0,0.9,363.1470754,158.2921403
8.01E+03,1.16E+06,5.55E+05,0.00E+00,0.00E+00,321.1139,154.2803,0,0.9,356.7932657,155.5225789
8.01E+03,1.15E+06,8.34E+05,0.00E+00,0.00E+00,320.6985,231.7426,0,0.9,356.3316881,155.3213819
8.01E+03,1.07E+06,1.03E+06,0.00E+00,0.00E+00,296.1484,286.4274,0,0.9,329.0538072,143.4312293
8.01E+03,1.06E+06,1.06E+06,0.00E+00,0.00E+00,294.8889,293.4345,0,0.9,327.6543276,142.8212102
8.01E+03,8.23E+05,8.22E+05,0.00E+00,0.00E+00,228.6258,228.3648,0,0.9,254.0286196,110.7285082
8.01E+03,8.23E+05,8.22E+05,0.00E+00,0.00E+00,228.475,228.3483,0,0.9,253.8611521,110.6555108
8.01E+03,4.71E+05,4.71E+05,0.00E+00,0.00E+00,130.8347,130.7371,0,0.9,145.3718592,63.36612433
8.01E+03,4.60E+05,4.60E+05,0.00E+00,0.00E+00,127.7489,127.6747,0,0.9,141.9432569,61.87163127
8.01E+03,2.87E+05,2.87E+05,0.00E+00,0.00E+00,79.7511,79.6915,0,0.9,88.61236731,38.62523542
8.01E+03,2.87E+05,2.87E+05,0.00E+00,0.00E+00,79.7534,79.6987,0,0.9,88.61489798,38.62633852
8.01E+03,1.53E+05,1.53E+05,0.00E+00,0.00E+00,42.4369,42.3861,0,0.9,47.1521357,20.55313945
8.01E+03,1.53E+05,1.53E+05,0.00E+00,0.00E+00,42.4375,42.3905,0,0.9,47.15272991,20.55339846
8.01E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.438,33.4047,0,0.9,37.1533271,16.19475982
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4385,33.4287,0,0.9,37.15392737,16.19502148
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4391,33.4351,0,0.9,37.1545306,16.19528442
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4396,33.4239,0,0.9,37.15513642,16.19554849
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4402,33.4166,0,0.9,37.15574495,16.19581374
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4407,33.4132,0,0.9,37.15635672,16.1960804
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4413,33.4157,0,0.9,37.15697205,16.19634862
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4418,33.4241,0,0.9,37.15759103,16.19661843
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4424,33.4207,0,0.9,37.15821354,16.19688977
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.443,33.4055,0,0.9,37.15883921,16.1971625
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4435,33.4061,0,0.9,37.1594677,16.19743645
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4441,33.4224,0,0.9,37.16009866,16.19771148
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4447,33.4328,0,0.9,37.16073196,16.19798753
8.02E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.4452,33.4373,0,0.9,37.16136771,16.19826465
8.02E+03,1.62E+05,1.62E+05,0.00E+00,0.00E+00,44.9658,44.9579,0,0.9,49.96200579,21.77793343
8.02E+03,1.62E+05,1.62E+05,0.00E+00,0.00E+00,44.9664,44.9545,0,0.9,49.96264586,21.77821243
8.02E+03,3.69E+05,3.69E+05,0.00E+00,0.00E+00,102.4142,102.4044,0,0.9,113.7935946,49.60147794
8.02E+03,3.96E+05,3.96E+05,0.00E+00,0.00E+00,109.9523,109.9503,0,0.9,122.1692091,53.25232363
8.02E+03,9.42E+05,8.27E+05,0.00E+00,0.00E+00,261.6765,229.8591,0,0.9,290.7516798,126.735719
8.02E+03,9.52E+05,5.61E+05,0.00E+00,0.00E+00,264.3491,155.8481,0,0.9,293.7212411,128.0301207
8.02E+03,1.06E+06,5.54E+05,0.00E+00,0.00E+00,295.5765,153.9013,0,0.9,328.4183376,143.1542345
8.03E+03,1.13E+06,5.97E+05,0.00E+00,0.00E+00,312.5211,165.8316,0,0.9,347.2456728,151.3608797
8.03E+03,1.12E+06,5.23E+05,0.00E+00,0.00E+00,311.0892,145.3947,0,0.9,345.6546296,150.66736
8.03E+03,1.13E+06,5.04E+05,0.00E+00,0.00E+00,314.4438,140.0261,0,0.9,349.3820315,152.2920968
8.03E+03,1.14E+06,4.89E+05,0.00E+00,0.00E+00,316.2806,135.8775,0,0.9,351.4228471,153.1816677
8.03E+03,1.15E+06,5.01E+05,0.00E+00,0.00E+00,320.0403,139.2548,0,0.9,355.6002816,155.0025692
8.03E+03,1.16E+06,5.28E+05,0.00E+00,0.00E+00,321.4787,146.7546,0,0.9,357.1985202,155.6992252
8.03E+03,1.17E+06,5.36E+05,0.00E+00,0.00E+00,324.7266,148.84,0,0.9,360.8073184,157.2722639
8.03E+03,1.17E+06,5.13E+05,0.00E+00,0.00E+00,325.9403,142.5316,0,0.9,362.1559028,157.8600982
8.03E+03,1.18E+06,5.06E+05,0.00E+00,0.00E+00,329.0045,140.6242,0,0.9,365.5605259,159.344139
8.03E+03,1.02E+06,3.43E+05,0.00E+00,0.00E+00,282.5667,95.4089,0,0.9,313.9629522,136.853278
8.03E+03,1.02E+06,3.07E+05,0.00E+00,0.00E+00,283.5574,85.3184,0,0.9,315.063731,137.3330964
8.03E+03,7.50E+05,0.00E+00,6.11E+04,0.00E+00,208.216,0,16.9643,0.9,231.3510889,100.8436017
8.03E+03,7.50E+05,0.00E+00,7.97E+04,0.00E+00,208.4636,0,22.1252,0.9,231.6262398,100.9635372
8.03E+03,5.59E+05,0.00E+00,2.63E+05,0.00E+00,155.1575,0,73.0409,0.9,172.3972179,75.14620509
8.03E+03,5.41E+05,0.00E+00,1.76E+05,0.00E+00,150.2725,0,48.8021,0.9,166.9694651,72.78030248
8.03E+03,4.55E+05,0.00E+00,1.33E+05,0.00E+00,126.2502,0,37.0313,0.9,140.2780157,61.14576942
8.03E+03,4.54E+05,1.60E+05,0.00E+00,0.00E+00,126.2369,44.3903,0,0.9,140.2632388,61.13932834
8.03E+03,2.82E+05,2.50E+05,0.00E+00,0.00E+00,78.2122,69.4115,0,0.9,86.9024524,37.8799008
8.03E+03,2.82E+05,2.72E+05,0.00E+00,0.00E+00,78.2127,75.4688,0,0.9,86.90301707,37.88014693
8.03E+03,2.82E+05,2.72E+05,0.00E+00,0.00E+00,78.2132,75.4642,0,0.9,86.90358927,37.88039634
8.04E+03,2.82E+05,2.75E+05,0.00E+00,0.00E+00,78.2138,76.3267,0,0.9,86.90416789,37.88064856
8.04E+03,1.52E+05,1.48E+05,0.00E+00,0.00E+00,42.2143,41.2482,0,0.9,46.90475336,20.44530798
8.04E+03,1.52E+05,1.50E+05,0.00E+00,0.00E+00,42.2148,41.7875,0,0.9,46.90534649,20.44556653
8.04E+03,1.52E+05,1.52E+05,0.00E+00,0.00E+00,42.2154,42.0897,0,0.9,46.90594764,20.44582856
8.04E+03,1.52E+05,1.52E+05,0.00E+00,0.00E+00,42.2159,42.1249,0,0.9,46.90655701,20.44609418
8.04E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.2165,33.1622,0,0.9,36.90717501,16.08746462
8.04E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.217,33.1898,0,0.9,36.90780211,16.08773796
8.04E+03,1.20E+05,1.20E+05,0.00E+00,0.00E+00,33.2176,33.2001,0,0.9,36.90843895,16.08801555
8.04E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.2182,33.1929,0,0.9,36.90908624,16.0882977
8.04E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.2188,33.1798,0,0.9,36.9097442,16.0885845
8.04E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.2194,33.1598,0,0.9,36.91040908,16.08887432
8.04E+03,1.20E+05,1.19E+05,0.00E+00,0.00E+00,33.22,33.1134,0,0.9,36.91107872,16.08916621
8.04E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.2206,32.9071,0,0.9,36.91175326,16.08946023
8.04E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.2212,32.77,0,0.9,36.91243305,16.08975654
8.04E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.2218,32.873,0,0.9,36.91311856,16.09005535
8.04E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.2224,32.8731,0,0.9,36.91381004,16.09035676
8.04E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.2231,32.7698,0,0.9,36.91450762,16.09066082
8.04E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.2237,32.7699,0,0.9,36.91521033,16.09096713
8.04E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.2243,32.8738,0,0.9,36.91591671,16.09127503
8.04E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.225,32.8396,0,0.9,36.91662664,16.09158449
8.05E+03,1.20E+05,1.18E+05,0.00E+00,0.00E+00,33.2256,32.667,0,0.9,36.91734062,16.0918957
8.05E+03,1.20E+05,1.17E+05,0.00E+00,0.00E+00,33.2263,32.5461,0,0.9,36.91805845,16.0922086
8.05E+03,1.20E+05,1.17E+05,0.00E+00,0.00E+00,33.2269,32.4772,0,0.9,36.91877967,16.09252297
8.05E+03,1.20E+05,1.17E+05,0.00E+00,0.00E+00,33.2276,32.495,0,0.9,36.91950357,16.09283851
8.05E+03,1.20E+05,1.17E+05,0.00E+00,0.00E+00,33.2282,32.5995,0,0.9,36.92022936,16.09315487
8.05E+03,1.20E+05,1.16E+04,0.00E+00,0.00E+00,33.2289,3.2107,0,0.9,36.92095555,16.09347142
8.05E+03,1.20E+05,0.00E+00,2.55E+05,0.00E+00,33.2531,0,70.9296,0.9,36.94786097,16.10519921
8.05E+03,1.20E+05,0.00E+00,2.70E+05,0.00E+00,33.2537,0,74.9489,0.9,36.94858445,16.10551457
8.05E+03,1.20E+05,0.00E+00,2.78E+05,0.00E+00,33.2544,0,77.1748,0.9,36.94930735,16.10582968
8.05E+03,1.20E+05,0.00E+00,5.34E+05,0.00E+00,33.255,0,148.1975,0.9,36.95002843,16.10614399
8.05E+03,1.20E+05,0.00E+00,6.04E+05,0.00E+00,33.2528,0,167.8875,0.9,36.9475461,16.10506197
8.05E+03,1.20E+05,0.00E+00,5.53E+05,0.00E+00,33.2307,0,153.5643,0.9,36.92295133,16.09434135
8.05E+03,1.20E+05,0.00E+00,5.71E+05,0.00E+00,33.207,0,158.5841,0.9,36.89664359,16.08287408
8.05E+03,1.19E+05,0.00E+00,6.57E+05,0.00E+00,33.1794,0,182.4034,0.9,36.86595126,16.0694956
8.05E+03,1.19E+05,0.00E+00,6.08E+05,0.00E+00,33.1429,0,168.911,0.9,36.8253924,16.0518164
8.05E+03,1.19E+05,0.00E+00,4.51E+05,0.00E+00,33.1082,0,125.3481,0.9,36.78687656,16.03502774
8.05E+03,1.19E+05,0.00E+00,4.01E+05,0.00E+00,33.0871,0,111.499,0.9,36.76346689,16.0248237
